sales_id,order_id,line_number,product_id,price_per_unit,quantity,total_price
898,185,1829,469,118,2,236
2436,494,1830,469,118,3,354
3929,785,1831,469,118,3,354
4201,838,1832,469,118,1,118
4623,926,1833,469,118,2,236
452,100,1834,470,118,1,118
735,156,1835,470,118,3,354
3209,645,1836,470,118,2,236
3792,756,1837,470,118,1,118
3993,794,1838,470,118,2,236
450,100,1839,471,118,2,236
1716,349,1840,471,118,3,354
690,145,1841,472,118,3,354
1074,220,1842,472,118,3,354
1184,245,1843,472,118,3,354
1901,381,1844,472,118,3,354
1981,398,1845,472,118,1,118
2640,528,1846,472,118,3,354
3023,606,1847,472,118,3,354
3086,621,1848,472,118,1,118
4325,863,1849,472,118,3,354
29,6,1850,473,118,2,236
1162,240,1851,473,118,1,118
1272,263,1852,473,118,3,354
3026,607,1853,473,118,2,236
4212,839,1854,473,118,1,118
4222,841,1855,473,118,1,118
459,101,1856,474,118,3,354
4083,813,1857,474,118,2,236
21,5,1858,475,118,2,236
1835,371,1859,475,118,1,118
2435,494,1860,475,118,3,354
210,45,1861,476,118,1,118
436,97,1862,476,118,1,118
2603,521,1863,476,118,3,354
603,127,1864,477,118,2,236
2365,479,1865,477,118,2,236
2896,579,1866,477,118,1,118
3979,792,1867,477,118,3,354
1065,218,1868,478,118,2,236
1108,228,1869,478,118,3,354
2884,578,1870,478,118,2,236
3317,668,1871,478,118,3,354
4860,972,1872,478,118,2,236
4992,998,1873,478,118,3,354
193,40,1874,479,118,3,354
1283,265,1875,479,118,1,118
2743,547,1876,479,118,2,236
1,1,1877,481,118,1,118
349,79,1878,481,118,2,236
1367,282,1879,481,118,1,118
1408,289,1880,481,118,2,236
3315,668,1881,481,118,1,118
3669,735,1882,481,118,3,354
4051,806,1883,482,118,3,354
4362,872,1884,482,118,2,236
764,161,1885,483,118,2,236
3352,674,1886,483,118,1,118
3605,721,1887,483,118,3,354
3828,764,1888,483,118,2,236
145,31,1889,484,118,2,236
998,204,1890,484,118,2,236
3120,629,1891,484,118,3,354
3296,665,1892,484,118,1,118
446,99,1893,485,118,2,236
1186,246,1894,485,118,1,118
2503,505,1895,485,118,2,236
2616,524,1896,485,118,3,354
4964,992,1897,485,118,1,118
37,9,1898,486,118,2,236
151,33,1899,486,118,2,236
983,201,1900,486,118,1,118
1017,208,1901,486,118,3,354
1358,281,1902,486,118,3,354
3022,606,1903,486,118,2,236
3084,621,1904,486,118,1,118
4540,905,1905,486,118,3,354
4893,979,1906,486,118,3,354
2058,415,1907,487,118,2,236
2697,541,1908,487,118,3,354
2987,594,1909,487,118,2,236
2962,589,1910,488,118,3,354
3483,701,1911,488,118,1,118
4094,814,1912,488,118,3,354
4155,827,1913,488,118,1,118
4383,874,1914,488,118,3,354
1702,347,1915,489,118,1,118
713,152,1916,490,102,1,102
1081,222,1917,490,102,3,306
1682,342,1918,490,102,2,204
3952,788,1919,490,102,1,102
4890,978,1920,490,102,3,306
238,52,1921,491,102,3,306
2174,438,1922,491,102,2,204
2438,494,1923,491,102,1,102
2598,521,1924,491,102,3,306
3061,615,1925,491,102,3,306
1471,299,1926,492,102,3,306
3248,653,1927,492,102,1,102
738,157,1928,493,102,2,204
1056,216,1929,493,102,3,306
2275,462,1930,493,102,3,306
3104,626,1931,493,102,3,306
4803,963,1932,493,102,3,306
2056,415,1933,494,102,2,204
2679,538,1934,494,102,1,102
3111,628,1935,494,102,2,204
3508,706,1936,494,102,1,102
3596,719,1937,494,102,2,204
4603,921,1938,494,102,2,204
952,195,1939,495,102,3,306
2287,464,1940,495,102,3,306
3912,782,1941,495,102,1,102
4359,871,1942,495,102,2,204
3189,642,1943,496,102,1,102
417,95,1944,497,102,2,204
3038,610,1945,497,102,1,102
217,46,1946,498,102,1,102
402,91,1947,498,102,3,306
2286,464,1948,498,102,2,204
2737,547,1949,498,102,3,306
3090,622,1950,498,102,2,204
350,79,1951,499,102,1,102
4254,847,1952,500,102,2,204
1012,208,1953,501,102,2,204
1672,341,1954,501,102,3,306
1721,350,1955,501,102,2,204
3566,716,1956,501,102,2,204
4225,841,1957,501,102,3,306
999,205,1958,502,102,2,204
1150,237,1959,502,102,2,204
1353,280,1960,502,102,1,102
1670,341,1961,502,102,2,204
2439,494,1962,502,102,3,306
2942,587,1963,502,102,2,204
3806,760,1964,502,102,1,102
4600,920,1965,502,102,1,102
179,38,1966,503,102,1,102
1980,398,1967,503,102,1,102
1494,305,1968,504,102,1,102
1912,383,1969,504,102,2,204
2515,507,1970,504,102,1,102
490,108,1971,505,102,1,102
2388,483,1972,505,102,2,204
3813,761,1973,505,102,1,102
876,181,1974,506,102,3,306
1000,205,1975,506,102,2,204
2524,508,1976,506,102,1,102
4183,834,1977,506,102,2,204
321,74,1978,507,102,2,204
1267,262,1979,507,102,2,204
2701,542,1980,507,102,3,306
3760,750,1981,507,102,1,102
4566,909,1982,507,102,3,306
1603,327,1983,508,102,3,306
2038,411,1984,508,102,1,102
3943,787,1985,508,102,2,204
2852,571,1986,509,102,3,306
3756,750,1987,509,102,2,204
4041,804,1988,509,102,3,306
4297,856,1989,509,102,1,102
4394,877,1990,509,102,1,102
4757,953,1991,509,102,3,306
4989,997,1992,509,102,1,102
4848,970,1993,510,102,1,102
155,33,1994,511,102,2,204
2324,472,1995,511,102,2,204
2971,592,1996,511,102,2,204
3621,724,1997,511,102,3,306
4031,803,1998,511,102,2,204
4428,883,1999,511,102,3,306
4439,885,2000,511,102,2,204
4619,925,2001,511,102,3,306
248,54,2002,512,102,2,204
730,155,2003,512,102,1,102
1106,226,2004,512,102,2,204
4063,809,2005,512,102,1,102
887,183,2006,513,102,3,306
1322,274,2007,513,102,3,306
2201,443,2008,513,102,2,204
2528,509,2009,513,102,3,306
2790,558,2010,513,102,2,204
2974,592,2011,513,102,3,306
4800,963,2012,513,102,2,204
96,20,2013,514,102,3,306
4468,891,2014,514,102,2,204
4701,940,2015,514,102,2,204
4990,997,2016,514,102,1,102
1993,400,2017,515,102,1,102
631,134,2018,516,102,2,204
1092,224,2019,516,102,3,306
3240,652,2020,516,102,2,204
4529,903,2021,516,102,2,204
621,131,2022,517,102,1,102
767,161,2023,517,102,2,204
1032,212,2024,517,102,2,204
1107,226,2025,517,102,1,102
1818,368,2026,517,102,1,102
2231,450,2027,517,102,1,102
650,138,2028,518,102,3,306
2362,479,2029,518,102,2,204
3006,601,2030,518,102,3,306
3576,717,2031,518,102,3,306
4703,941,2032,518,102,3,306
1027,211,2033,519,102,1,102
1396,288,2034,519,102,3,306
1398,288,2035,519,102,3,306
2633,527,2036,519,102,2,204
391,89,2037,520,102,3,306
822,171,2038,520,102,2,204
654,139,2039,521,102,2,204
4076,811,2040,521,102,2,204
544,117,2041,522,102,1,102
1043,213,2042,522,102,3,306
1317,273,2043,522,102,1,102
1897,380,2044,522,102,1,102
2816,563,2045,522,102,2,204
3463,698,2046,522,102,2,204
4050,806,2047,522,102,1,102
627,133,2048,523,102,1,102
1113,229,2049,523,102,2,204
1474,300,2050,523,102,2,204
2170,437,2051,523,102,1,102
2937,586,2052,523,102,3,306
3334,672,2053,523,102,3,306
4002,797,2054,523,102,2,204
1219,252,2055,524,102,2,204
2689,539,2056,524,102,3,306
3339,673,2057,524,102,2,204
3550,713,2058,524,102,1,102
765,161,2059,525,98,3,294
882,182,2060,525,98,1,98
1658,339,2061,525,98,2,196
3208,645,2062,525,98,2,196
3324,670,2063,525,98,2,196
4970,993,2064,525,98,2,196
814,169,2065,526,98,3,294
2238,452,2066,526,98,1,98
2489,503,2067,526,98,3,294
2772,555,2068,526,98,3,294
3885,778,2069,526,98,1,98
161,35,2070,527,98,1,98
1533,313,2071,527,98,3,294
2047,413,2072,527,98,2,196
362,82,2073,528,98,3,294
1482,302,2074,528,98,2,196
3949,788,2075,528,98,2,196
2402,488,2076,529,98,3,294
1886,379,2077,530,98,1,98
2778,556,2078,530,98,2,196
3445,695,2079,530,98,2,196
542,117,2080,532,98,1,98
1800,365,2081,532,98,1,98
2795,559,2082,532,98,2,196
3383,681,2083,532,98,1,98
4436,884,2084,532,98,1,98
4939,988,2085,532,98,2,196
524,113,2086,533,98,1,98
661,140,2087,533,98,2,196
1889,379,2088,533,98,1,98
3295,665,2089,533,98,3,294
4172,831,2090,533,98,1,98
4272,850,2091,533,98,2,196
1341,278,2092,534,98,2,196
3477,700,2093,534,98,3,294
338,77,2094,535,98,3,294
618,131,2095,535,98,1,98
2264,459,2096,535,98,1,98
4287,853,2097,535,98,2,196
4347,869,2098,535,98,3,294
4784,960,2099,535,98,3,294
3032,609,2100,536,98,2,196
3800,759,2101,536,98,2,196
3884,778,2102,536,98,3,294
4977,995,2103,536,98,1,98
715,152,2104,537,98,3,294
1366,282,2105,537,98,1,98
1578,322,2106,537,98,2,196
1965,394,2107,537,98,3,294
2382,483,2108,537,98,1,98
2871,575,2109,537,98,2,196
1771,358,2110,538,98,3,294
3232,651,2111,538,98,3,294
4929,985,2112,538,98,3,294
535,115,2113,539,98,1,98
599,127,2114,539,98,3,294
1438,294,2115,539,98,1,98
1798,365,2116,539,98,2,196
3696,739,2117,539,98,3,294
4593,918,2118,539,98,3,294
4629,927,2119,539,98,3,294
4965,992,2120,539,98,3,294
1209,250,2121,540,98,2,196
1527,313,2122,540,98,3,294
1840,371,2123,540,98,3,294
4283,853,2124,540,98,3,294
4597,920,2125,540,98,3,294
4702,940,2126,540,98,3,294
4869,974,2127,540,98,1,98
430,97,2128,541,98,1,98
1005,206,2129,541,98,2,196
2212,446,2130,541,98,3,294
4991,998,2131,541,98,3,294
602,127,2132,542,98,1,98
719,153,2133,542,98,3,294
1553,318,2134,542,98,2,196
1664,339,2135,543,98,1,98
2251,457,2136,543,98,3,294
3606,721,2137,543,98,1,98
4396,878,2138,543,98,1,98
4545,906,2139,543,98,1,98
2108,423,2140,544,98,2,196
2991,596,2141,544,98,2,196
3713,743,2142,544,98,1,98
392,89,2143,545,98,1,98
435,97,2144,545,98,1,98
4339,867,2145,545,98,1,98
4461,890,2146,545,98,1,98
1023,210,2147,546,98,3,294
4501,897,2148,546,98,3,294
1205,249,2149,547,98,2,196
3304,667,2150,547,98,1,98
4149,826,2151,547,98,2,196
4683,938,2152,547,98,2,196
313,72,2153,548,98,2,196
2842,569,2154,548,98,1,98
4217,840,2155,548,98,1,98
4775,956,2156,548,98,3,294
164,35,2157,549,98,1,98
390,89,2158,549,98,1,98
467,103,2159,549,98,2,196
699,149,2160,549,98,3,294
776,163,2161,549,98,2,196
4282,853,2162,549,98,2,196
1597,326,2163,550,98,1,98
1748,354,2164,550,98,3,294
2582,519,2165,550,98,1,98
2797,559,2166,550,98,2,196
3617,723,2167,550,98,3,294
549,119,2168,551,98,2,196
1214,251,2169,551,98,3,294
1639,335,2170,551,98,2,196
4059,808,2171,551,98,1,98
3683,737,2172,552,98,1,98
574,123,2173,553,98,2,196
1007,206,2174,553,98,3,294
1268,262,2175,553,98,2,196
3714,744,2176,553,98,2,196
1757,356,2177,554,98,3,294
2498,504,2178,554,98,1,98
2694,540,2179,554,98,1,98
2847,570,2180,554,98,1,98
4039,804,2181,554,98,1,98
4148,826,2182,554,98,1,98
157,34,2183,555,98,1,98
493,108,2184,555,98,2,196
1466,298,2185,555,98,2,196
3323,669,2186,555,98,1,98
2830,567,2187,556,98,1,98
4104,815,2188,556,98,2,196
1855,374,2189,557,98,2,196
1961,394,2190,557,98,1,98
3640,729,2191,558,98,1,98
3838,766,2192,558,98,1,98
4210,839,2193,558,98,3,294
4550,907,2194,559,98,2,196
556,120,2195,560,100,1,100
1346,279,2196,560,100,3,300
2071,417,2197,560,100,2,200
3663,734,2198,560,100,3,300
4007,798,2199,560,100,2,200
2207,445,2200,561,100,3,300
2985,594,2201,561,100,1,100
3247,653,2202,561,100,2,200
3889,779,2203,561,100,2,200
521,113,2204,562,100,3,300
4682,938,2205,562,100,1,100
581,124,2206,563,100,1,100
775,163,2207,563,100,3,300
1259,260,2208,563,100,1,100
3861,773,2209,563,100,3,300
4141,825,2210,563,100,1,100
2036,411,2211,564,100,3,300
3404,687,2212,564,100,1,100
4975,995,2213,564,100,3,300
1910,383,2214,565,100,3,300
2542,511,2215,565,100,2,200
3271,659,2216,565,100,3,300
3438,694,2217,565,100,1,100
1142,236,2218,566,100,1,100
1439,294,2219,566,100,3,300
2954,589,2220,566,100,1,100
1176,243,2221,567,100,3,300
1962,394,2222,567,100,3,300
4084,813,2223,567,100,3,300
561,121,2224,568,100,2,200
2796,559,2225,568,100,1,100
4284,853,2226,568,100,2,200
4528,902,2227,568,100,3,300
1622,330,2228,569,100,1,100
1918,384,2229,569,100,2,200
4544,906,2230,569,100,2,200
614,129,2231,570,100,1,100
2140,431,2232,570,100,1,100
94,20,2233,571,100,1,100
324,75,2234,571,100,2,200
1445,295,2235,571,100,2,200
1734,352,2236,571,100,3,300
3041,610,2237,571,100,2,200
376,86,2238,572,100,2,200
583,124,2239,572,100,2,200
1715,349,2240,572,100,2,200
2095,421,2241,572,100,3,300
3030,608,2242,572,100,3,300
4877,975,2243,572,100,1,100
936,192,2244,573,100,3,300
1028,211,2245,573,100,3,300
4605,921,2246,573,100,3,300
830,172,2247,574,100,3,300
990,203,2248,574,100,1,100
3016,605,2249,574,100,3,300
4174,831,2250,574,100,3,300
660,140,2251,575,100,1,100
671,142,2252,575,100,3,300
1095,225,2253,575,100,2,200
2771,555,2254,575,100,1,100
4585,915,2255,575,100,3,300
4694,940,2256,575,100,1,100
4831,968,2257,575,100,2,200
2553,515,2258,576,100,1,100
3395,683,2259,576,100,1,100
345,77,2260,577,100,2,200
2002,402,2261,577,100,2,200
3427,691,2262,577,100,3,300
3879,777,2263,577,100,1,100
4455,889,2264,577,100,2,200
76,16,2265,578,100,2,200
879,182,2266,578,100,2,200
1643,336,2267,578,100,1,100
2428,493,2268,578,100,3,300
4854,972,2269,578,100,2,200
197,41,2270,579,100,3,300
1935,388,2271,579,100,1,100
2030,409,2272,579,100,3,300
2091,420,2273,579,100,3,300
2165,436,2274,579,100,1,100
2976,592,2275,579,100,2,200
3110,628,2276,579,100,3,300
3225,650,2277,579,100,1,100
3291,663,2278,579,100,2,200
3370,678,2279,579,100,3,300
4277,852,2280,579,100,2,200
2715,544,2281,580,100,1,100
3042,611,2282,580,100,2,200
3205,645,2283,580,100,3,300
4717,945,2284,580,100,2,200
1323,274,2285,581,100,1,100
1796,364,2286,581,100,1,100
1887,379,2287,581,100,3,300
2085,419,2288,581,100,2,200
644,136,2289,582,100,3,300
1937,389,2290,582,100,3,300
3990,794,2291,582,100,3,300
1088,223,2292,583,100,3,300
2164,436,2293,583,100,3,300
3564,715,2294,583,100,3,300
3759,750,2295,583,100,2,200
4085,813,2296,583,100,1,100
4262,848,2297,583,100,3,300
1809,367,2298,584,100,2,200
737,157,2299,585,100,1,100
4924,984,2300,585,100,3,300
203,43,2301,586,100,1,100
498,109,2302,586,100,1,100
590,125,2303,586,100,1,100
2128,427,2304,586,100,2,200
2728,545,2305,586,100,1,100
3204,645,2306,586,100,2,200
3533,710,2307,586,100,1,100
4245,844,2308,586,100,3,300
4762,954,2309,586,100,3,300
1871,376,2310,587,100,2,200
1972,395,2311,587,100,2,200
3467,699,2312,587,100,2,200
367,83,2313,588,100,1,100
2928,584,2314,588,100,2,200
3534,710,2315,588,100,2,200
1485,303,2316,589,100,1,100
1802,365,2317,589,100,3,300
2318,471,2318,589,100,3,300
2547,512,2319,589,100,2,200
4139,824,2320,589,100,2,200
4154,827,2321,589,100,3,300
4497,897,2322,589,100,2,200
265,60,2323,590,100,1,100
2801,560,2324,590,100,2,200
3100,624,2325,590,100,2,200
3457,697,2326,590,100,1,100
3913,782,2327,590,100,2,200
1697,346,2328,591,100,1,100
4128,820,2329,591,100,2,200
4263,848,2330,591,100,2,200
4826,967,2331,591,100,1,100
4165,829,2332,592,100,2,200
113,25,2333,593,100,2,200
309,70,2334,593,100,1,100
860,178,2335,593,100,1,100
941,193,2336,593,100,2,200
1984,399,2337,593,100,1,100
4194,836,2338,593,100,1,100
4253,847,2339,593,100,2,200
1744,353,2340,594,100,1,100
2630,527,2341,594,100,1,100
2940,586,2342,594,100,1,100
3598,719,2343,594,100,1,100
3883,778,2344,594,100,2,200
207,44,2345,595,112,1,112
1484,303,2346,595,112,2,224
2260,459,2347,595,112,2,224
2777,556,2348,595,112,2,224
4107,816,2349,595,112,3,336
92,20,2350,596,112,2,224
315,72,2351,596,112,2,224
1316,273,2352,596,112,3,336
1560,320,2353,596,112,3,336
1681,342,2354,596,112,1,112
2839,568,2355,596,112,3,336
2986,594,2356,597,112,1,112
1502,308,2357,598,112,1,112
3561,715,2358,598,112,1,112
3637,728,2359,598,112,1,112
361,82,2360,599,112,2,224
1407,289,2361,599,112,2,224
1637,334,2362,599,112,1,112
3246,653,2363,599,112,2,224
1212,250,2364,600,112,1,112
2726,545,2365,600,112,1,112
4215,840,2366,600,112,1,112
4485,895,2367,600,112,2,224
2019,407,2368,602,112,1,112
122,27,2369,603,112,1,112
548,118,2370,603,112,2,224
326,75,2371,604,112,3,336
782,164,2372,604,112,1,112
4156,827,2373,604,112,3,336
4419,882,2374,604,112,1,112
175,37,2375,605,112,3,336
807,168,2376,605,112,2,224
811,169,2377,605,112,2,224
1489,304,2378,605,112,3,336
2873,576,2379,605,112,3,336
1378,283,2380,606,112,1,112
2490,503,2381,606,112,2,224
3707,742,2382,606,112,1,112
3858,772,2383,606,112,2,224
4390,876,2384,606,112,2,224
4788,960,2385,606,112,1,112
1393,287,2386,607,112,3,336
1946,391,2387,607,112,1,112
3565,715,2388,607,112,3,336
3629,726,2389,607,112,2,224
4385,875,2390,607,112,2,224
176,37,2391,608,112,2,224
1690,345,2392,608,112,1,112
2437,494,2393,608,112,2,224
2538,511,2394,608,112,1,112
3331,671,2395,608,112,3,336
4365,872,2396,608,112,2,224
4513,900,2397,609,112,1,112
4599,920,2398,609,112,3,336
253,56,2399,610,112,3,336
692,146,2400,610,112,3,336
2756,552,2401,610,112,2,224
2824,565,2402,610,112,1,112
4001,797,2403,610,112,3,336
1369,282,2404,611,112,1,112
1982,398,2405,611,112,1,112
2025,408,2406,611,112,3,336
2192,441,2407,611,112,3,336
2657,531,2408,611,112,2,224
1571,321,2409,612,112,1,112
3767,751,2410,612,112,3,336
375,85,2411,613,112,3,336
596,126,2412,613,112,2,224
2263,459,2413,613,112,2,224
2688,539,2414,613,112,3,336
4562,909,2415,613,112,1,112
4719,946,2416,613,112,1,112
337,77,2417,614,112,1,112
1568,321,2418,615,112,2,224
3056,614,2419,615,112,3,336
3065,616,2420,615,112,2,224
3155,635,2421,615,112,1,112
308,69,2422,616,112,3,336
568,122,2423,616,112,1,112
571,123,2424,616,112,1,112
1898,380,2425,616,112,2,224
2716,544,2426,616,112,3,336
3082,620,2427,616,112,1,112
3890,779,2428,616,112,3,336
4269,850,2429,616,112,3,336
909,186,2430,617,112,1,112
3818,762,2431,617,112,1,112
4764,954,2432,617,112,3,336
1049,215,2433,618,112,2,224
2496,504,2434,618,112,3,336
2667,533,2435,618,112,1,112
2912,582,2436,618,112,1,112
1705,348,2437,619,112,3,336
3868,775,2438,619,112,3,336
1646,336,2439,620,112,2,224
1745,354,2440,620,112,2,224
1765,358,2441,620,112,1,112
3706,742,2442,620,112,2,224
4293,855,2443,620,112,3,336
181,39,2444,621,112,2,224
538,116,2445,621,112,2,224
3975,792,2446,621,112,3,336
4489,896,2447,621,112,3,336
4728,949,2448,621,112,3,336
4116,817,2449,622,112,2,224
281,64,2450,623,112,2,224
688,145,2451,623,112,3,336
2752,550,2452,623,112,2,224
4279,852,2453,623,112,2,224
4968,993,2454,623,112,3,336
1361,281,2455,624,112,1,112
2529,509,2456,624,112,2,224
3051,613,2457,624,112,1,112
729,154,2458,625,112,2,224
2054,414,2459,625,112,1,112
2306,467,2460,625,112,3,336
2600,521,2461,625,112,1,112
3624,724,2462,625,112,2,224
3876,777,2463,625,112,2,224
360,81,2464,626,112,1,112
1842,372,2465,626,112,1,112
3113,628,2466,626,112,1,112
4159,828,2467,626,112,2,224
1031,212,2468,627,112,1,112
1187,246,2469,627,112,3,336
1223,252,2470,627,112,3,336
3441,694,2471,627,112,3,336
663,140,2472,628,112,1,112
1838,371,2473,628,112,2,224
1879,377,2474,628,112,1,112
2808,562,2475,628,112,3,336
3343,673,2476,628,112,1,112
3746,749,2477,628,112,1,112
4618,925,2478,629,112,2,224
676,142,2479,630,93,3,279
728,154,2480,630,93,2,186
1285,265,2481,630,93,1,93
2339,475,2482,630,93,2,186
2378,482,2483,630,93,3,279
2426,492,2484,630,93,2,186
2994,599,2485,630,93,2,186
184,39,2486,631,93,3,279
2696,540,2487,631,93,3,279
2719,544,2488,631,93,3,279
4558,908,2489,631,93,3,279
4739,951,2490,631,93,1,93
49,12,2491,632,93,2,186
1936,389,2492,632,93,3,279
2519,508,2493,632,93,2,186
135,29,2494,633,93,1,93
1275,264,2495,633,93,3,279
2857,571,2496,633,93,1,93
838,174,2497,634,93,3,279
1551,318,2498,634,93,1,93
2096,421,2499,634,93,2,186
25,5,2500,635,93,3,279
1582,323,2501,635,93,3,279
4551,908,2502,635,93,2,186
168,36,2503,636,93,3,279
1732,352,2504,636,93,2,186
4349,869,2505,636,93,1,93
4512,900,2506,636,93,2,186
4792,961,2507,636,93,3,279
1344,278,2508,637,93,1,93
4358,871,2509,637,93,1,93
26,5,2510,639,93,3,279
478,106,2511,639,93,2,186
1359,281,2512,639,93,1,93
3793,757,2513,639,93,1,93
4943,988,2514,639,93,3,279
525,113,2515,640,93,1,93
589,124,2516,640,93,1,93
1144,236,2517,640,93,1,93
1507,310,2518,640,93,2,186
1654,338,2519,640,93,1,93
3233,651,2520,640,93,1,93
4315,860,2521,640,93,3,279
398,90,2522,641,93,1,93
2356,478,2523,641,93,1,93
3192,643,2524,641,93,2,186
3527,709,2525,641,93,1,93
849,176,2526,642,93,1,93
906,186,2527,642,93,2,186
2193,441,2528,642,93,1,93
4257,848,2529,642,93,2,186
456,101,2530,643,93,3,279
1839,371,2531,643,93,2,186
2530,510,2532,643,93,1,93
3419,689,2533,643,93,3,279
4486,895,2534,643,93,1,93
914,187,2535,644,93,3,279
1704,347,2536,644,93,3,279
3536,711,2537,644,93,1,93
177,37,2538,645,93,2,186
442,98,2539,645,93,1,93
3694,739,2540,645,93,2,186
4229,842,2541,645,93,3,279
1120,231,2542,646,93,2,186
2363,479,2543,646,93,2,186
2730,545,2544,646,93,2,186
4709,942,2545,646,93,2,186
503,110,2546,647,93,3,279
582,124,2547,647,93,1,93
1591,324,2548,647,93,3,279
2000,401,2549,647,93,2,186
3081,620,2550,647,93,3,279
4738,951,2551,647,93,3,279
997,204,2552,649,93,1,93
1356,281,2553,649,93,1,93
1960,393,2554,649,93,2,186
3532,710,2555,649,93,1,93
192,40,2556,650,93,1,93
1907,382,2557,650,93,3,279
3350,674,2558,650,93,1,93
3546,712,2559,650,93,1,93
3650,732,2560,650,93,3,279
4327,863,2561,650,93,3,279
4521,901,2562,650,93,2,186
1181,244,2563,651,93,3,279
1661,339,2564,651,93,1,93
2346,476,2565,651,93,3,279
3612,722,2566,651,93,1,93
4531,903,2567,651,93,2,186
4837,969,2568,651,93,2,186
2146,432,2569,652,93,1,93
2586,519,2570,652,93,2,186
4270,850,2571,652,93,2,186
636,134,2572,653,93,3,279
4173,831,2573,653,93,2,186
4332,866,2574,653,93,2,186
640,135,2575,654,93,2,186
1864,375,2576,654,93,3,279
3848,768,2577,654,93,2,186
689,145,2578,655,93,2,186
823,171,2579,655,93,1,93
971,199,2580,655,93,3,279
1183,245,2581,655,93,2,186
4608,923,2582,655,93,3,279
943,193,2583,656,93,3,279
1118,230,2584,657,93,1,93
1689,345,2585,657,93,1,93
2652,530,2586,657,93,1,93
2903,580,2587,657,93,1,93
3881,777,2588,657,93,3,279
626,132,2589,658,93,3,279
2763,553,2590,658,93,1,93
4912,982,2591,659,93,2,186
508,111,2592,660,93,3,279
2034,410,2593,660,93,1,93
2927,584,2594,660,93,2,186
3048,612,2595,660,93,3,279
3967,791,2596,660,93,2,186
796,166,2597,661,93,2,186
3807,760,2598,661,93,2,186
4627,926,2599,661,93,1,93
1220,252,2600,662,93,3,279
1652,337,2601,662,93,2,186
4134,822,2602,662,93,2,186
465,103,2603,663,93,3,279
1826,370,2604,663,93,2,186
2417,491,2605,663,93,2,186
3335,672,2606,663,93,2,186
219,47,2607,664,93,2,186
935,192,2608,664,93,1,93
1233,254,2609,664,93,2,186
3687,737,2610,664,93,2,186
4317,860,2611,664,93,1,93
4456,890,2612,664,93,2,186
2981,593,2613,665,113,1,113
3623,724,2614,665,113,2,226
3748,749,2615,665,113,3,339
3851,770,2616,665,113,1,113
4884,977,2617,665,113,3,339
216,46,2618,666,113,3,339
1811,367,2619,666,113,2,226
3171,639,2620,666,113,1,113
3504,705,2621,666,113,3,339
1044,214,2622,667,113,3,339
1462,298,2623,667,113,2,226
2479,501,2624,667,113,1,113
3513,707,2625,667,113,3,339
3590,719,2626,667,113,3,339
4917,983,2627,667,113,1,113
235,51,2628,668,113,1,113
920,189,2629,668,113,1,113
4251,846,2630,668,113,2,226
1247,258,2631,669,113,1,113
2083,419,2632,669,113,2,226
2178,439,2633,669,113,2,226
2241,454,2634,669,113,3,339
3568,716,2635,669,113,2,226
1934,388,2636,670,113,2,226
166,35,2637,671,113,3,339
3190,642,2638,671,113,1,113
293,66,2639,672,113,2,226
335,77,2640,672,113,1,113
1457,297,2641,672,113,2,226
1463,298,2642,672,113,1,113
2804,561,2643,672,113,3,339
3096,624,2644,672,113,3,339
3321,669,2645,672,113,2,226
4772,956,2646,672,113,2,226
817,170,2647,673,113,3,339
1567,321,2648,673,113,1,113
3356,675,2649,673,113,2,226
3494,704,2650,673,113,3,339
4880,976,2651,673,113,2,226
606,128,2652,674,113,3,339
1881,378,2653,674,113,1,113
3414,689,2654,674,113,1,113
167,36,2655,675,113,1,113
3112,628,2656,675,113,1,113
3434,693,2657,675,113,3,339
365,82,2658,676,113,2,226
2399,487,2659,676,113,1,113
3070,617,2660,676,113,1,113
3737,747,2661,676,113,1,113
4467,891,2662,676,113,1,113
1542,315,2663,677,113,1,113
3089,622,2664,677,113,3,339
592,126,2665,678,113,1,113
1503,308,2666,678,113,3,339
1921,385,2667,678,113,1,113
2159,435,2668,678,113,3,339
790,165,2669,679,113,1,113
4517,900,2670,679,113,3,339
283,64,2671,680,113,2,226
686,144,2672,680,113,2,226
2353,477,2673,680,113,1,113
97,20,2674,681,113,1,113
2545,511,2675,681,113,3,339
3004,601,2676,681,113,3,339
3433,693,2677,681,113,3,339
4422,882,2678,681,113,3,339
4434,884,2679,681,113,2,226
91,19,2680,682,113,3,339
261,59,2681,682,113,2,226
778,163,2682,682,113,3,339
3193,643,2683,682,113,3,339
3410,688,2684,682,113,3,339
225,48,2685,683,113,3,339
833,172,2686,683,113,3,339
1104,226,2687,683,113,2,226
4524,902,2688,683,113,2,226
130,28,2689,684,113,3,339
1523,312,2690,684,113,2,226
492,108,2691,685,113,2,226
1782,361,2692,685,113,1,113
1944,390,2693,685,113,2,226
4946,989,2694,685,113,2,226
7,2,2695,686,113,1,113
3260,657,2696,686,113,1,113
4008,798,2697,686,113,1,113
499,110,2698,687,113,2,226
662,140,2699,687,113,3,339
1093,225,2700,687,113,2,226
2913,582,2701,687,113,2,226
4655,933,2702,687,113,1,113
194,40,2703,688,113,3,339
2233,451,2704,688,113,1,113
2271,461,2705,688,113,2,226
2841,569,2706,688,113,3,339
1195,248,2707,689,113,3,339
2132,428,2708,689,113,2,226
2317,471,2709,689,113,2,226
4068,810,2710,689,113,2,226
4691,939,2711,689,113,3,339
1333,277,2712,690,113,2,226
4903,981,2713,690,113,2,226
